Car_Name,Brand,Model,Status,Year,Fuel_Type,Transmission,Horse_power,Cylinder,Mileage,Color,Price
Fiat palio,Fiat,Palio,occasion,2002.0,Essence,Manuelle,4.0,1.2,360.0,noir,11.2
Palio,Fiat,Palio,occasion,2003.0,Essence,Manuelle,4.0,1.0,337000.0,bleu,11.0
Fiat palio 2 Fire,Fiat,Palio,occasion,2004.0,Essence,Manuelle,5.0,>4.0,300000.0,blanc,16.0
Fiat Palio,Fiat,Palio,occasion,2004.0,Essence,Manuelle,4.0,1.4,167.0,gris,20.0
Fiat siena 2 à vendre,Fiat,Palio,occasion,2005.0,Essence,Manuelle,5.0,1.4,360.0,gris,18.0
Fiat,Fiat,Palio,occasion,2006.0,Essence,Manuelle,5.0,>4.0,357500.0,gris,13.2
À vendre palio2,Fiat,Palio,occasion,2008.0,Essence,Manuelle,4.0,1.2,176000.0,gris,18.5
Fiat fire,Fiat,Palio,occasion,2008.0,Essence,Manuelle,4.0,1.2,173000.0,gris,18.0
Fiat Palio 3,Fiat,Palio,occasion,2010.0,Essence,Manuelle,4.0,1.0,250000.0,bleu,17.5
Avendre 99930372,Fiat,Panda,neuf,2005.0,Essence,Manuelle,4.0,1.2,300.0,bleu,19.5
Fiat panda city cross 1 2l 09 2023,Fiat,Panda,neuf,2023.0,Essence,Automatique,4.0,1.4,3400.0,noir,49.5
Panda 2005,Fiat,Panda,occasion,2005.0,Essence,Manuelle,4.0,1.2,250.0,rouge,19.8
Fiat Panda,Fiat,Panda,occasion,2006.0,Essence,Manuelle,4.0,1.0,278000.0,gris,21.0
Fiat panda 23667684,Fiat,Panda,occasion,2007.0,Essence,Manuelle,4.0,1.2,178000.0,bleu,19.5
Fiat panda 2009,Fiat,Panda,occasion,2009.0,Essence,Manuelle,4.0,1.4,199000.0,bleu,22.0
Fiat,Fiat,Panda,occasion,2010.0,Essence,Manuelle,4.0,1.4,226.0,gris,21.0
Fiat panda model 2017 4 cilendre,Fiat,Panda,occasion,2017.0,Essence,Manuelle,4.0,1.2,176.0,blanc,29.0
Voiture accidente Avec ses feuilles,Fiat,Panda,occasion,2017.0,Essence,Manuelle,4.0,1.2,100.0,gris,10.0
A vendre,Fiat,Panda,occasion,2020.0,Essence,Manuelle,4.0,1.2,90000.0,noir,33.0
Fiat panda cross 23887657,Fiat,Panda,occasion,2020.0,Essence,Manuelle,5.0,1.4,82123.0,jaune,39.3
Fiat panda 1 ère main état origine,Fiat,Panda,occasion,2021.0,Essence,Manuelle,4.0,1.2,94000.0,bleu,34.5
fiat panda,Fiat,Panda,occasion,2021.0,Essence,Manuelle,4.0,1.2,46000.0,orange,42.0
Fiat panda city cross neuf 9856 km,Fiat,Panda,occasion,2022.0,Essence,Manuelle,5.0,1.2,9856.0,gris,46.0
Punto 1 ndhifa barcha,Fiat,Punto,neuf,1996.0,Essence,Manuelle,4.0,1.4,300000.0,bleu,10.8
Fiat ponto 1,Fiat,Punto,neuf,2023.0,Essence,Manuelle,5.0,1.2,1.0,bleu,13.0
Punto 1 diesel,Fiat,Punto,occasion,1994.0,Diesel,Manuelle,7.0,1.7,360000.0,rouge,11.5
Voiture en,Fiat,Punto,occasion,1996.0,Essence,Manuelle,4.0,1.2,360.0,blanc,13.5
Punto 1,Fiat,Punto,occasion,1996.0,Diesel,Manuelle,7.0,1.7,1235.0,gris,7.5
Voiture doccasion Punto 1,Fiat,Punto,occasion,1997.0,Essence,Manuelle,4.0,1.4,285.0,rouge,12.8
Fiat Punto,Fiat,Punto,occasion,1997.0,Essence,Manuelle,4.0,1.2,300000.0,gris,13.5
Fiat punto 1,Fiat,Punto,occasion,1998.0,Essence,Manuelle,5.0,3.0,221.0,blanc,12.0
Fiat punto 1,Fiat,Punto,occasion,1999.0,Essence,Manuelle,4.0,1.0,205000.0,blanc,11.5
Fiat punto tout option,Fiat,Punto,occasion,2000.0,Essence,Manuelle,5.0,1.2,400.0,bleu,16.0
Fiat Punto,Fiat,Punto,occasion,2001.0,Essence,Manuelle,5.0,1.2,111111.0,blanc,11.0
Fiat Punto 2,Fiat,Punto,occasion,2001.0,Essence,Manuelle,5.0,>4.0,111111.0,gris,14.0
Fiat punto 2,Fiat,Punto,occasion,2001.0,Essence,Manuelle,5.0,1.2,352.0,noir,13.0
Fiat Punto,Fiat,Punto,occasion,2004.0,Essence,Manuelle,4.0,1.0,200.0,bleu,14.5
Voiture à vendre,Fiat,Punto,occasion,2004.0,Essence,Manuelle,5.0,3.0,271.0,bleu,16.4
Fiat Punto a vendre,Fiat,Punto,occasion,2008.0,Essence,Manuelle,5.0,1.2,220000.0,noir,18.7
Fiat punto bonne occasion,Fiat,Punto,occasion,2010.0,Essence,Manuelle,5.0,2.0,202219.0,rouge,20.0
Fiat punto nabeul 24000,Fiat,Punto,occasion,2012.0,Essence,Manuelle,5.0,1.4,28000.0,noir,24.0
Grandi punto 2013,Fiat,Punto,occasion,2013.0,Essence,Manuelle,5.0,1.4,260000.0,gris,22.5
Très bonne affaire,Fiat,Punto,occasion,2014.0,Essence,Manuelle,4.0,1.2,170000.0,gris,26.5
Fiat Punto,Fiat,Punto,occasion,2015.0,Essence,Manuelle,4.0,1.0,180.0,gris,26.5
Grande punto très propre,Fiat,Punto,occasion,2017.0,Essence,Manuelle,4.0,1.2,150000.0,blanc,25.0
Fiat Punto,Fiat,Punto,occasion,2017.0,Essence,Manuelle,4.0,1.2,143.0,blanc,30.0
Fiat grandi,Fiat,Punto,occasion,2017.0,Essence,Manuelle,4.0,1.2,300000.0,blanc,16.5
Fiat Punto,Fiat,Punto Evo,neuf,2011.0,Essence,Manuelle,5.0,3.0,150000.0,gris,30.0
Fiat grandi evo,Fiat,Punto Evo,occasion,2011.0,Essence,Manuelle,4.0,1.2,216.0,rouge,24.0
A vendre punto evo,Fiat,Punto Evo,occasion,2012.0,Essence,Manuelle,4.0,1.1,175000.0,blanc,24.0
Voiture 9 place a vendre 93798904,Fiat,Scudo,occasion,2001.0,Diesel,Manuelle,6.0,1.2,111.0,blanc,13.0
Vente,Fiat,Scudo,occasion,2003.0,Diesel,Manuelle,6.0,1.9,346800.0,jaune,14.0
للبيع او تبديل,Fiat,Seicento,occasion,2007.0,Essence,Manuelle,5.0,1.4,280.0,noir,15.0
للبيع أو تبديل,Fiat,Seicento,occasion,2007.0,Essence,Manuelle,5.0,1.2,300.0,noir,16.0
Fait uno,Fiat,Uno,neuf,2006.0,Essence,Manuelle,5.0,>4.0,300.0,noir,9.0
Fiat Uno,Fiat,Uno,occasion,1988.0,Essence,Manuelle,5.0,1.1,396668.0,gris,7.0
Fiat uno,Fiat,Uno,occasion,1988.0,Essence,Manuelle,4.0,>4.0,33333.0,gris,5.8
Fiat uno,Fiat,Uno,occasion,1997.0,Essence,Manuelle,4.0,1.1,300000.0,vert,9.8
Fiat uno a vendre,Fiat,Uno,occasion,2002.0,Essence,Manuelle,5.0,>4.0,300000.0,gris,9.0
Fiat uno,Fiat,Uno,occasion,2003.0,Essence,Manuelle,4.0,1.2,240.0,gris,14.5
Fiat uno brésilien fire 2005,Fiat,Uno,occasion,2005.0,Essence,Manuelle,5.0,1.1,285000.0,noir,10.5
Fiat Uno fire,Fiat,Uno,occasion,2005.0,Essence,Manuelle,5.0,1.3,298000.0,gris,13.0
Très bonne occasion voiture propre,Fiat,Uno,occasion,2006.0,Essence,Manuelle,5.0,1.4,202000.0,blanc,10.0
Voiture à vendre,Ford,Autres,neuf,2014.0,Essence,Manuelle,5.0,1.4,80.0,Autres,23.0
Zahrouni tounes,Ford,Autres,occasion,2013.0,Essence,Manuelle,5.0,2.0,185000.0,rouge,22.0
Ford figo 2013,Ford,Figo,occasion,2013.0,Essence,Manuelle,4.0,1.2,180000.0,beige,22.0
Ford fugo 2013,Ford,Figo,occasion,2013.0,Essence,Manuelle,4.0,1.2,180.0,beige,22.0
Ford courrier à vendre,Ford,Courrier,occasion,1996.0,Diesel,Manuelle,7.0,1.8,1111.0,blanc,7.0
A vendre,Ford,Ecosport,neuf,2021.0,Essence,Automatique,7.0,1.2,40000.0,gris,70.0
2021 Ford Ecosport Titanium Premiere,Ford,Ecosport,neuf,2021.0,Essence,Manuelle,7.0,1.0,14000.0,noir,69.0
Une nouvelle voiture noire 2023,Ford,Ecosport,neuf,2023.0,Essence,Manuelle,7.0,3.4,7000.0,noir,84.0
Jolie ford ecosport,Ford,Ecosport,occasion,2016.0,Essence,Automatique,7.0,1.5,89000.0,noir,56.5
Ford  5alijiya,Ford,Ecosport,occasion,2016.0,Essence,Automatique,6.0,1.5,104500.0,gris,52.0
Ford ecosport,Ford,Ecosport,occasion,2019.0,Essence,Automatique,7.0,3.5,151000.0,rouge,55.0
Ford Ecosport,Ford,Ecosport,occasion,2019.0,Essence,Manuelle,7.0,1.0,175000.0,rouge,61.4
10L,Ford,Ecosport,occasion,2020.0,Essence,Manuelle,7.0,1.0,137.0,noir,62.0
A vendre ford escort,Ford,Escort,occasion,1985.0,Essence,Manuelle,5.0,1.1,99999.0,gris,6.0
Ford escort disel,Ford,Escort,occasion,1996.0,Diesel,Manuelle,7.0,1.5,423123.0,beige,5.0
Ford Escord,Ford,Escort,occasion,1997.0,Essence,Manuelle,6.0,1.6,100000.0,violet,6.5
Ford Fiesta 97,Ford,Escort,occasion,1997.0,Essence,Manuelle,6.0,1.9,180.0,noir,8.5
Ford ecosport,Ford,Escort,occasion,2019.0,Essence,Automatique,7.0,1.0,43.0,noir,70.0
Ford Fiesta Titanium,Ford,Fiesta,neuf,2009.0,Essence,Manuelle,5.0,1.2,250000.0,gris,25.0
Belle ford Fiesta,Ford,Fiesta,neuf,2010.0,Essence,Manuelle,5.0,1.4,200000.0,gris,25.0
Ford Fiesta Titanium,Ford,Fiesta,neuf,2011.0,Essence,Manuelle,5.0,1.2,199.0,blanc,26.0
Ford fiesta titanium 28287140,Ford,Fiesta,neuf,2013.0,Essence,Manuelle,5.0,1.4,210.0,blanc,27.5
Ford fiesta titanium,Ford,Fiesta,neuf,2015.0,Essence,Manuelle,5.0,1.2,128.0,noir,32.0
Ford fiesta,Ford,Fiesta,occasion,1997.0,Essence,Manuelle,5.0,1.2,275.0,violet,8.5
Ford Fiesta,Ford,Fiesta,occasion,1998.0,Essence,Manuelle,5.0,1.2,300.0,vert,8.5
ford fiesta,Ford,Fiesta,occasion,2002.0,Essence,Manuelle,5.0,1.2,150000.0,noir,10.5
Ford Fiesta,Ford,Fiesta,occasion,2003.0,Essence,Manuelle,5.0,3.0,123456.0,bleu,15.5
Voiture Ford Fiesta,Ford,Fiesta,occasion,2004.0,Essence,Manuelle,5.0,>4.0,260.0,bleu,17.0
Fiat punto,Ford,Fiesta,occasion,2004.0,Essence,Manuelle,4.0,1.0,20.0,vert,8.0
Ford fiesta 2004,Ford,Fiesta,occasion,2004.0,Essence,Manuelle,5.0,1.4,280.0,noir,17.0
Ford Fiesta a vendre,Ford,Fiesta,occasion,2005.0,Essence,Manuelle,5.0,1.2,320.0,gris,16.5
Fiesta,Ford,Fiesta,occasion,2006.0,Essence,Manuelle,5.0,1.2,242.0,gris,21.0
Ford fiesta,Ford,Fiesta,occasion,2006.0,Essence,Manuelle,5.0,1.4,270.0,noir,15.5
A vendre Voiture Ford,Ford,Fiesta,occasion,2006.0,Essence,Manuelle,5.0,>4.0,191000.0,bleu,16.0
,Ford,Fiesta,occasion,2006.0,Essence,Manuelle,5.0,>4.0,150000.0,gris,16.5
A vendre,Ford,Fiesta,occasion,2007.0,Essence,Manuelle,4.0,1.4,1.0,blanc,21.0
Ford fiesta ghia,Ford,Fiesta,occasion,2007.0,Essence,Manuelle,5.0,1.2,273000.0,noir,19.5
Vendre voiture Ford fiesta 2007 Ghia,Ford,Fiesta,occasion,2007.0,Essence,Manuelle,5.0,1.4,329.0,noir,18.5
Ford fiesta ghia,Ford,Fiesta,occasion,2007.0,Essence,Manuelle,5.0,1.3,230000.0,bleu,19.5
Ford fiesta 2007,Ford,Fiesta,occasion,2007.0,Essence,Manuelle,5.0,>4.0,300.0,gris,21.0
Voiture,Ford,Fiesta,occasion,2009.0,Essence,Manuelle,5.0,>4.0,215.0,noir,19.0
ford fiesta trend,Ford,Fiesta,occasion,2010.0,Essence,Manuelle,5.0,1.2,170.0,bleu,24.8
Ford fiesta titanium,Ford,Fiesta,occasion,2010.0,Essence,Manuelle,5.0,1.2,233000.0,noir,24.9
Ford fiesta titanium,Ford,Fiesta,occasion,2010.0,Essence,Manuelle,5.0,1.2,147.0,rouge,24.3
Ford fiesta,Ford,Fiesta,occasion,2011.0,Essence,Manuelle,6.0,>4.0,1.0,noir,17.0
Ford Fiesta Titanium,Ford,Fiesta,occasion,2011.0,Essence,Manuelle,5.0,1.2,164.0,blanc,26.0
voiture,Ford,Fiesta,occasion,2011.0,Essence,Manuelle,5.0,1.4,27800.0,Autres,27.5
Ford fiesta,Ford,Fiesta,occasion,2012.0,Essence,Manuelle,6.0,1.3,180000.0,gris,26.0
Ford fiesta,Ford,Fiesta,occasion,2012.0,Essence,Automatique,5.0,1.2,145.0,noir,26.5
Ford fiesta,Ford,Fiesta,occasion,2012.0,Essence,Manuelle,5.0,1.2,192000.0,gris,28.0
Zaghwen,Ford,Fiesta,occasion,2012.0,Essence,Manuelle,4.0,1.4,137786.0,gris,24.7
Ford fiesta,Ford,Fiesta,occasion,2012.0,Essence,Manuelle,5.0,1.2,189000.0,noir,27.0
Je mets en vente ma Ford fiesta,Ford,Fiesta,occasion,2012.0,Essence,Manuelle,5.0,1.2,170.0,blanc,26.0
A vendre Ford,Ford,Fiesta,occasion,2012.0,Essence,Manuelle,5.0,1.2,151.0,noir,26.0
Ford tutanuim,Ford,Fiesta,occasion,2012.0,Essence,Manuelle,5.0,1.2,250000.0,gris,29.0
Ford fiesta,Ford,Fiesta,occasion,2012.0,Essence,Manuelle,5.0,1.2,150.0,noir,25.5
Ford Fiesta 2013 á vendre,Ford,Fiesta,occasion,2013.0,Essence,Manuelle,5.0,1.2,170.0,violet,34.0
Ford fiesta titanium,Ford,Fiesta,occasion,2013.0,Essence,Manuelle,5.0,1.4,210.0,blanc,27.5
Ford fiesta,Ford,Fiesta,occasion,2013.0,Essence,Manuelle,5.0,1.2,160000.0,noir,32.5
A vendre,Ford,Fiesta,occasion,2013.0,Essence,Manuelle,5.0,1.2,196660.0,blanc,30.0
Ford Fiesta titanium,Ford,Fiesta,occasion,2013.0,Essence,Manuelle,5.0,1.2,145.0,bleu,28.0
Titanium 2014,Ford,Fiesta,occasion,2014.0,Essence,Manuelle,5.0,>4.0,149000.0,Autres,31.0
Ford fiesta titanium,Ford,Fiesta,occasion,2014.0,Essence,Manuelle,5.0,1.3,154000.0,rouge,31.5
A vendre Ford fiesta 2014,Ford,Fiesta,occasion,2014.0,Essence,Manuelle,5.0,1.2,349600.0,noir,30.0
Ford figo bon affaire,Ford,Fiesta,occasion,2014.0,Essence,Manuelle,5.0,1.2,134000.0,noir,22.8
Ford fiesta,Ford,Fiesta,occasion,2014.0,Essence,Manuelle,5.0,1.5,209000.0,blanc,32.0
Ford figo très propre,Ford,Fiesta,occasion,2014.0,Essence,Manuelle,5.0,1.2,141000.0,noir,22.8
Ford Fiesta titanium très propre Numéro 27506166,Ford,Fiesta,occasion,2015.0,Essence,Manuelle,5.0,1.4,178000.0,gris,30.5
Ford fiesta 1 er main,Ford,Fiesta,occasion,2015.0,Essence,Manuelle,5.0,1.2,240000.0,bleu,28.0
Ford fiesta 2016,Ford,Fiesta,occasion,2016.0,Essence,Manuelle,5.0,1.4,140000.0,gris,34.8
Ford fiesta titanium 2016,Ford,Fiesta,occasion,2016.0,Essence,Manuelle,5.0,1.2,102000.0,Autres,35.5
Ford Fiesta,Ford,Fiesta,occasion,2016.0,Essence,Manuelle,5.0,1.4,1.0,gris,32.5
Ford Fiesta Ecoboost,Ford,Fiesta,occasion,2017.0,Essence,Manuelle,5.0,1.0,128.0,gris,111.0
Ford fiesta titanium,Ford,Fiesta,occasion,2017.0,Essence,Manuelle,5.0,1.2,138700.0,bleu,35.0
Ford fiesta titanium ecoboost 2017,Ford,Fiesta,occasion,2017.0,Essence,Manuelle,5.0,1.0,125000.0,gris,35.0
Ford fiesta ndhayfa,Ford,Fiesta,occasion,2017.0,Essence,Manuelle,5.0,1.2,190.0,crème,34.5
Ford fiesta ecoboost 10,Ford,Fiesta,occasion,2017.0,Essence,Manuelle,5.0,1.0,143000.0,bleu,37.5
Ford fiesta titanium forssaaa,Ford,Fiesta,occasion,2017.0,Essence,Manuelle,5.0,1.3,162000.0,Autres,32.0
Fiesta ecoboost,Ford,Fiesta,occasion,2017.0,Essence,Manuelle,5.0,1.0,83000.0,bleu,38.0
Ford fiesta 2019,Ford,Fiesta,occasion,2019.0,Essence,Manuelle,4.0,1.0,77000.0,gris,37.0
Ford fiesta 2019,Ford,Fiesta,occasion,2019.0,Essence,Manuelle,4.0,1.1,195000.0,gris,33.0
,Ford,Fiesta,occasion,2020.0,Essence,Manuelle,4.0,1.0,89000.0,gris,45.5
Ford focus,Ford,Focus,neuf,2010.0,Essence,Manuelle,4.0,1.4,224000.0,noir,26.5
ford focus titanium,Ford,Focus,neuf,2016.0,Essence,Manuelle,6.0,1.2,140000.0,noir,38.0
À vendre à Bizerte Ford focus essence 6chv,Ford,Focus,occasion,2005.0,Essence,Manuelle,6.0,1.5,311000.0,gris,14.0
Ford Focus,Ford,Focus,occasion,2006.0,Essence,Manuelle,6.0,1.4,70.0,noir,22.5
Belle ford focus a vendre ou echange en tres bonne etat,Ford,Focus,occasion,2006.0,Essence,Manuelle,6.0,1.4,300.0,beige,19.5
Ford Focus,Ford,Focus,occasion,2007.0,Essence,Manuelle,6.0,1.4,128000.0,gris,24.0
حمامات,Ford,Focus,occasion,2008.0,Essence,Manuelle,6.0,1.2,274000.0,noir,18.5
16,Ford,Focus,occasion,2008.0,Essence,Manuelle,6.0,1.6,215000.0,noir,22.5
Ford focus 2010,Ford,Focus,occasion,2010.0,Essence,Manuelle,6.0,1.4,335000.0,noir,23.0
Ford Focus Ghia En parfaite état,Ford,Focus,occasion,2011.0,Essence,Manuelle,6.0,1.4,222000.0,blanc,27.0
Ford Focus,Ford,Focus,occasion,2012.0,Essence,Manuelle,6.0,2.0,205.0,noir,28.0
سيارة للبيع,Ford,Focus,occasion,2012.0,Essence,Manuelle,6.0,1.2,384.0,noir,21.5
Ford Focus Coupe 2013 16 en excellent etat,Ford,Focus,occasion,2013.0,Essence,Manuelle,7.0,1.6,174000.0,gris,29.5
Ford Focus 2013 14,Ford,Focus,occasion,2013.0,Essence,Manuelle,6.0,1.4,155000.0,bleu,30.0
Ford focus,Ford,Focus,occasion,2015.0,Essence,Manuelle,6.0,1.2,178000.0,noir,39.0
Ford focus ecoboost à vendre,Ford,Focus,occasion,2015.0,Essence,Manuelle,6.0,1.0,148000.0,blanc,38.5
Ford focus,Ford,Focus,occasion,2015.0,Essence,Manuelle,7.0,1.6,180.0,noir,37.0
Ford Focus,Ford,Focus,occasion,2016.0,Essence,Manuelle,6.0,1.0,165000.0,noir,37.5
Ford focus,Ford,Focus,occasion,2016.0,Essence,Manuelle,6.0,1.0,117000.0,noir,41.5
Ford focus titanium,Ford,Focus,occasion,2017.0,Essence,Manuelle,6.0,1.0,113000.0,gris,45.0
Vente  Focus Titanium EcoBoost 2017,Ford,Focus,occasion,2017.0,Essence,Manuelle,6.0,1.0,84000.0,Autres,55.0
,Ford,Focus,occasion,2017.0,Essence,Manuelle,6.0,1.4,113000.0,gris,44.8
Ford focus A vendre,Ford,Focus,occasion,2018.0,Essence,Automatique,7.0,1.0,130000.0,bleu,40.8
Ford focus,Ford,Focus,occasion,2018.0,Essence,Manuelle,6.0,1.0,170000.0,noir,42.7
Ford focus titanium ecoboste,Ford,Focus,occasion,2019.0,Essence,Automatique,6.0,1.0,144.0,marron,47.0
Fors fusion titanium,Ford,Fusion,neuf,2017.0,Essence,Automatique,9.0,>4.0,110000.0,noir,55.0
À  Ford Fusion 2009,Ford,Fusion,occasion,2009.0,Essence,Manuelle,5.0,1.2,293000.0,gris,21.0
Ford Fiesta fusion 2009,Ford,Fusion,occasion,2009.0,Essence,Manuelle,5.0,1.2,300000.0,gris,22.0
Ford fusion,Ford,Fusion,occasion,2016.0,Essence,Automatique,9.0,1.5,142000.0,gris,52.0
,Ford,Fusion,occasion,2016.0,Essence,Manuelle,9.0,1.5,85000.0,crème,62.0
Bonne occasion,Ford,Ka,occasion,2001.0,Essence,Manuelle,5.0,1.4,250000.0,rouge,11.0
Ford  a vendre,Ford,Ka,occasion,2012.0,Essence,Manuelle,4.0,1.1,212500.0,blanc,23.0
Ford ka,Ford,Ka,occasion,2015.0,Essence,Manuelle,5.0,1.2,0.0,gris,26.9
Ford ka,Ford,Ka,occasion,2015.0,Essence,Manuelle,4.0,1.2,62500.0,rouge,29.5
Ford ka Titanium,Ford,Ka,occasion,2016.0,Essence,Manuelle,5.0,1.2,2016.0,blanc,28.0
Ford kuga,Ford,Kuga,neuf,2017.0,Essence,Automatique,11.0,3.0,113000.0,gris,59.0
Ford kuga,Ford,Kuga,neuf,2017.0,Essence,Automatique,11.0,3.0,113000.0,gris,62.0
Ford Kuga,Ford,Kuga,occasion,2019.0,Diesel,Manuelle,7.0,1.9,52000.0,gris,85.0
Ford mondeo modèle 1994,Ford,Mondeo,occasion,1994.0,Diesel,Manuelle,5.0,>4.0,300000.0,gris,9.5
Ford Mondeo gaz moteur rekeb jdid,Ford,Mondeo,occasion,1995.0,Essence,Manuelle,7.0,1.8,10000.0,vert,7.5
Ford Mondeo 2001,Ford,Mondeo,occasion,2001.0,Diesel,Manuelle,7.0,2.0,50000.0,noir,123.456
Ford mondeo premiere main,Ford,Mondeo,occasion,2012.0,Essence,Manuelle,8.0,1.6,121094.0,noir,35.0
Ford Mondeo,Ford,Mondeo,occasion,2013.0,Essence,Manuelle,7.0,1.6,200000.0,noir,28.0
Ford ranger,Ford,Ranger,neuf,2005.0,Diesel,Manuelle,12.0,>4.0,29000.0,blanc,26.0
Ford ranger,Ford,Ranger,occasion,2006.0,Diesel,Manuelle,12.0,>4.0,185.0,bleu,30.0
Ford ranger bonne état,Ford,Ranger,occasion,2006.0,Diesel,Manuelle,12.0,>4.0,365000.0,blanc,23.0
Ford Ranger a Vendre,Ford,Ranger,occasion,2007.0,Diesel,Manuelle,12.0,2.9,492000.0,blanc,26.0
Voiture,Ford,Ranger,occasion,2007.0,Diesel,Manuelle,10.0,2.5,600.0,gris,23.0
Ford ranger,Ford,Ranger,occasion,2010.0,Diesel,Manuelle,10.0,1.9,358000.0,gris,33.0
Ford Ranger bonne état,Ford,Ranger,occasion,2011.0,Diesel,Manuelle,10.0,2.5,340000.0,gris,32.0
Ford ranger 2012 22,Ford,Ranger,occasion,2012.0,Diesel,Manuelle,7.0,2.2,201000.0,noir,90.0
voiture a vendre,Ford,Ranger,occasion,2014.0,Diesel,Automatique,7.0,3.0,53000.0,gris,115.0
4X4,Ford,Ranger,occasion,2020.0,Diesel,Automatique,7.0,>4.0,90000.0,noir,139.0
Ali marghli,Ford,Streetka,occasion,1960.0,Diesel,Manuelle,8.0,2.6,80000.0,gris,8.0
Geely GC6 à vendre,Geely,GKGL,occasion,2019.0,Essence,Manuelle,6.0,1.5,81998.0,noir,31.5
Geely gx3 bva,Geely,GKGL,occasion,2021.0,Essence,Automatique,6.0,1.5,77000.0,Autres,47.0
A vendre geely gx3 2021 en excellent état,Geely,GKGL,occasion,2021.0,Essence,Automatique,,,,,54.0
GX3,Geely,GKGL,occasion,2021.0,Essence,Manuelle,6.0,1.5,155000.0,rouge,11.111
Geely Gx3 boîte automatique,Geely,GKGL,occasion,2021.0,Essence,Automatique,6.0,1.5,47300.0,rouge,53.0
Geely GX3,Geely,GKGL,occasion,2021.0,Essence,Manuelle,6.0,1.5,45000.0,blanc,54.0
Voiture geely neuf,Geely,GKGS,neuf,2020.0,Essence,Manuelle,6.0,1.5,115000.0,blanc,37.0
Geely gc6,Geely,GKGT,occasion,2021.0,Essence,Manuelle,6.0,1.5,151000.0,rouge,31.5
A vendre Geely gc6,Geely,LC,neuf,2020.0,Essence,Automatique,6.0,1.5,116.0,noir,35.0
Geely gc6,Geely,MKGT,occasion,2020.0,Essence,Manuelle,6.0,1.5,170.0,blanc,27.0
Great wall M4 89200 km 6chevaux Essence,Great Wall,M4,occasion,2017.0,Essence,Manuelle,6.0,1.5,90000.0,noir,37.5
Great wall m4 accidente,Great Wall,M4,occasion,2018.0,Essence,Manuelle,6.0,1.5,70000.0,orange,29.0
A vendre voiture neuve,Great Wall,Autres,occasion,2021.0,Essence,Automatique,9.0,3.0,65000.0,blanc,80.0
Great wall M4,Great Wall,M4,neuf,2020.0,Essence,Manuelle,6.0,1.5,34000.0,rouge,44.0
Great wall M4,Great Wall,M4,occasion,2017.0,Essence,Manuelle,6.0,1.5,189000.0,rouge,37.0
Great wall m4,Great Wall,M4,occasion,2017.0,Essence,Manuelle,6.0,1.5,53.0,gris,39.0
Great wall m4 très propre,Great Wall,M4,occasion,2018.0,Essence,Manuelle,6.0,1.4,70000.0,noir,39.0
Great wall,Great Wall,M4,occasion,2018.0,Essence,Manuelle,6.0,1.4,89000.0,rouge,40.0
Great wall m4,Great Wall,M4,occasion,2021.0,Essence,Manuelle,6.0,1.5,102000.0,noir,41.0
Great Wall Poer,Great Wall,Poer MT,occasion,2021.0,Diesel,Manuelle,11.0,2.0,60000.0,gris,108.0
H6,Haval,H6,neuf,2019.0,Essence,Automatique,9.0,1.5,140000.0,rouge,73.8
Haval H 6,Haval,H6,neuf,2019.0,Essence,Manuelle,12.0,1.5,188000.0,blanc,75.0
Haval h6 2020,Haval,H6,neuf,2020.0,Essence,Automatique,9.0,1.5,80000.0,blanc,72.0
Haval H6 Luxury 2021,Haval,H6,neuf,2021.0,Essence,Automatique,9.0,1.5,98500.0,noir,82.0
Haval h6 v3,Haval,H6,neuf,2022.0,Essence,Automatique,8.0,1.5,20000.0,noir,120.0
Haval Jolion 2023,Haval,Jolion,neuf,2023.0,Electrique,Automatique,9.0,1.5,20000.0,blanc,68.0
A vendre Haval jolion vitesse automatique blanche,Haval,Jolion,occasion,2021.0,Essence,Automatique,9.0,3.0,65000.0,blanc,80.0
53733259 unique Honda accord crosse tout options,Honda,Accord,occasion,2011.0,Essence,Automatique,18.0,3.5,45000.0,vert,75.0
brio amaze 12l,Honda,Amaze,neuf,2019.0,Essence,Manuelle,5.0,1.2,109000.0,noir,31.5
Honda amaze,Honda,Amaze,occasion,2016.0,Essence,Manuelle,5.0,1.2,70000.0,noir,26.5
A,Honda,Autres,occasion,2019.0,Essence,Automatique,7.0,3.0,84180.0,blanc,45.0
Honda city sfac,Honda,City,occasion,2019.0,Essence,Automatique,7.0,3.0,86500.0,blanc,50.0
15 L,Honda,City,occasion,2022.0,Essence,Automatique,6.0,1.5,2000.0,blanc,72.0
Honda civic,Honda,Civic,occasion,1984.0,Essence,Manuelle,5.0,3.0,0.0,gris,5.8
Honda civis Rs,Honda,Civic,occasion,2017.0,Essence,Automatique,10.0,2.0,73000.0,bleu,71.9
honda civic,Honda,Civic,occasion,2017.0,Essence,Automatique,10.0,1.6,73000.0,bleu,71.9
Honda,Honda,Crv,neuf,2019.0,Essence,Automatique,11.0,1.5,180000.0,gris,95.0
المحمدية بن عروس,Hyundai,Accent,occasion,2015.0,Essence,Manuelle,5.0,1.2,170.0,noir,29.0
Tout neuf,Hyundai,Accent,occasion,2016.0,Essence,Manuelle,6.0,1.4,100.0,gris,36.0
Hyundai accent 2020,Hyundai,Accent,occasion,2020.0,Essence,Automatique,6.0,1.6,76000.0,blanc,65.0
